Date,Low,High,Commodity
2023-12-08,120,220,Red Onion
2023-12-11,120,220,Red Onion
2023-12-12,120,220,Red Onion
2023-12-13,120,220,Red Onion
2023-12-14,120,220,Red Onion
2023-12-15,120,220,Red Onion
2023-12-18,120,220,Red Onion
2023-12-19,120,220,Red Onion
2023-12-20,120,220,Red Onion
2023-12-21,130,220,Red Onion
2023-12-22,120,200,Red Onion
2023-12-26,120,200,Red Onion
2023-12-27,130,200,Red Onion
2023-12-28,130,200,Red Onion
2023-12-29,120,200,Red Onion
2024-01-02,130,220,Red Onion
2024-01-03,140,220,Red Onion
2024-01-04,120,220,Red Onion
2024-01-05,120,200,Red Onion
2024-01-08,100,200,Red Onion
2024-01-09,100,200,Red Onion
2024-01-10,110,200,Red Onion
2024-01-11,100,200,Red Onion
2024-01-12,120,200,Red Onion
2024-01-15,120,190,Red Onion
2024-01-16,120,190,Red Onion
2024-01-17,120,190,Red Onion
2024-01-18,100,190,Red Onion
2024-01-19,110,200,Red Onion
2024-01-22,100,180,Red Onion
2024-01-23,100,180,Red Onion
2024-01-24,100,190,Red Onion
2024-01-25,100,180,Red Onion
2024-01-26,100,170,Red Onion
2024-01-29,100,170,Red Onion
2024-01-30,100,170,Red Onion
2024-01-31,100,170,Red Onion
2024-02-01,100,160,Red Onion
2024-02-02,100,160,Red Onion
2024-02-05,80,160,Red Onion
2024-02-06,80,160,Red Onion
2024-02-07,80,150,Red Onion
2024-02-08,80,150,Red Onion
2024-02-09,80,150,Red Onion
2024-02-12,80,140,Red Onion
2024-02-13,75,140,Red Onion
2024-02-14,70,140,Red Onion
2024-02-15,70,150,Red Onion
2024-02-16,70,150,Red Onion
2024-02-19,70,140,Red Onion
2024-02-20,90,120,Red Onion
2024-02-21,80,110,Red Onion
2024-02-22,80,110,Red Onion
2024-02-23,60,130,Red Onion
2024-02-26,60,120,Red Onion
2024-02-27,60,130,Red Onion
2024-02-28,60,130,Red Onion
2024-02-29,60,130,Red Onion
2024-03-01,60,120,Red Onion
2024-03-04,55,130,Red Onion
2024-03-05,55,130,Red Onion
2024-03-06,60,130,Red Onion
2024-03-07,60,130,Red Onion
2024-03-08,60,130,Red Onion
2024-03-11,60,120,Red Onion
2024-03-12,60,120,Red Onion
2024-03-13,60,120,Red Onion
2024-03-14,60,120,Red Onion
2024-03-15,60,120,Red Onion
2024-03-18,60,120,Red Onion
2024-03-19,60,120,Red Onion
2024-03-20,60,130,Red Onion
2024-03-21,60,130,Red Onion
2024-03-22,60,130,Red Onion
2024-03-25,60,120,Red Onion
2024-03-26,60,120,Red Onion
2024-03-27,60,120,Red Onion
2024-04-01,60,120,Red Onion
2024-04-02,60,120,Red Onion
2024-04-03,60,120,Red Onion
2024-04-04,60,120,Red Onion
2024-04-05,68,130,Red Onion
2024-04-08,60,120,Red Onion
2024-04-11,60,120,Red Onion
2024-04-12,60,120,Red Onion
2024-04-15,50,130,Red Onion
2024-04-16,50,130,Red Onion
2024-04-17,50,130,Red Onion
2024-04-18,50,130,Red Onion
2024-04-19,50,130,Red Onion
2024-04-20,50,130,Red Onion
2024-04-22,60,120,Red Onion
2024-04-23,60,130,Red Onion
2024-04-24,60,130,Red Onion
2024-04-25,60,130,Red Onion
2024-04-26,60,130,Red Onion
2024-04-27,60,120,Red Onion
2024-04-29,65,120,Red Onion
2024-04-30,65,120,Red Onion
2024-05-01,65,120,Red Onion
2024-05-02,65,120,Red Onion
2024-05-03,65,120,Red Onion
2024-05-04,70,120,Red Onion
2024-05-06,65,140,Red Onion
2024-05-07,70,140,Red Onion
2024-05-08,70,150,Red Onion
2024-05-09,70,150,Red Onion
2024-05-10,70,150,Red Onion
2024-05-11,70,150,Red Onion
2024-05-13,70,160,Red Onion
2024-05-14,70,140,Red Onion
2024-05-15,70,140,Red Onion
2024-05-16,70,140,Red Onion
2024-05-17,70,160,Red Onion
2024-05-18,70,140,Red Onion
2024-05-20,70,150,Red Onion
2024-05-21,70,150,Red Onion
2024-05-22,70,150,Red Onion
2024-05-23,75,150,Red Onion
2024-05-24,75,150,Red Onion
2024-05-25,75,150,Red Onion
2024-05-27,75,150,Red Onion
2024-05-28,80,150,Red Onion
2024-05-29,80,150,Red Onion
2024-05-30,80,150,Red Onion
2024-05-31,80,140,Red Onion
2024-06-01,80,140,Red Onion
2024-06-03,80,140,Red Onion
2024-06-04,80,140,Red Onion
2024-06-05,80,140,Red Onion
2024-06-06,80,150,Red Onion
2024-06-07,80,150,Red Onion
2024-06-08,80,150,Red Onion
2024-06-10,80,150,Red Onion
2024-06-11,80,150,Red Onion
2024-06-12,80,150,Red Onion
2024-06-13,80,140,Red Onion
2024-06-14,80,140,Red Onion
2024-06-15,80,140,Red Onion
2024-06-17,80,140,Red Onion
2024-06-18,80,150,Red Onion
2024-06-19,80,150,Red Onion
2024-06-20,80,150,Red Onion
2024-06-21,80,150,Red Onion
2024-06-22,80,150,Red Onion
2024-06-24,80,150,Red Onion
2024-06-25,80,150,Red Onion
2024-06-26,80,150,Red Onion
2024-06-27,80,150,Red Onion
2024-06-28,80,150,Red Onion
2024-06-29,80,140,Red Onion
2024-07-01,80,150,Red Onion
2024-07-02,80,150,Red Onion
2024-07-03,80,150,Red Onion
2024-07-04,80,150,Red Onion
2024-07-05,80,150,Red Onion
2024-07-06,80,140,Red Onion
2024-07-08,80,150,Red Onion
2024-07-09,80,150,Red Onion
2024-07-10,80,150,Red Onion
2024-07-11,80,150,Red Onion
2024-07-12,80,150,Red Onion
2024-07-13,80,150,Red Onion
2024-07-15,80,140,Red Onion
2024-07-16,80,140,Red Onion
2024-07-17,80,150,Red Onion
2024-07-18,80,140,Red Onion
2024-07-19,80,140,Red Onion
2024-07-20,80,150,Red Onion
2024-07-22,80,150,Red Onion
2024-07-23,80,150,Red Onion
2024-07-24,80,120,Red Onion
2024-07-25,80,160,Red Onion
2024-07-26,80,150,Red Onion
2024-07-27,80,140,Red Onion
2024-07-29,80,150,Red Onion
2024-07-30,80,150,Red Onion
2024-07-31,80,150,Red Onion
2024-08-01,80,150,Red Onion
2024-08-02,80,150,Red Onion
2024-08-03,80,150,Red Onion
2024-08-05,80,150,Red Onion
2024-08-06,80,150,Red Onion
2024-08-07,80,150,Red Onion
2024-08-08,80,150,Red Onion
2024-08-09,80,150,Red Onion
2024-08-10,80,150,Red Onion
2024-08-12,80,150,Red Onion
2024-08-13,80,150,Red Onion
2024-08-14,80,150,Red Onion
2024-08-15,80,150,Red Onion
2024-08-16,80,140,Red Onion
2024-08-17,80,140,Red Onion
2024-08-19,80,150,Red Onion
2024-08-20,70,150,Red Onion
2024-08-21,70,150,Red Onion
2024-08-22,70,150,Red Onion
2024-08-23,70,150,Red Onion
2024-08-24,70,150,Red Onion
2024-08-26,70,140,Red Onion
2024-08-27,70,150,Red Onion
2024-08-28,70,150,Red Onion
2024-08-29,70,150,Red Onion
2024-08-30,70,150,Red Onion
2024-08-31,70,150,Red Onion
2024-09-02,80,140,Red Onion
2024-09-03,70,140,Red Onion
2024-09-04,70,150,Red Onion
2024-09-05,70,150,Red Onion
2024-09-06,70,150,Red Onion
2024-09-07,70,150,Red Onion
2024-09-09,70,150,Red Onion
2024-09-10,75,150,Red Onion
2024-09-11,75,150,Red Onion
2024-09-12,75,150,Red Onion
2024-09-13,75,150,Red Onion
2024-09-14,75,150,Red Onion
2024-09-16,75,150,Red Onion
2024-09-17,75,150,Red Onion
2024-09-18,75,150,Red Onion
2024-09-19,75,150,Red Onion
2024-09-20,75,150,Red Onion
2024-09-21,75,150,Red Onion
2024-09-23,75,150,Red Onion
2024-09-24,75,150,Red Onion
2024-09-25,75,150,Red Onion
2024-09-26,75,150,Red Onion
2024-09-27,75,150,Red Onion
2024-09-28,75,150,Red Onion
2024-09-30,75,140,Red Onion
2024-10-01,75,140,Red Onion
2024-10-02,75,140,Red Onion
2024-10-03,75,140,Red Onion
2024-10-04,75,140,Red Onion
2024-10-05,77,140,Red Onion
2024-10-07,75,150,Red Onion
2024-10-08,75,150,Red Onion
2024-10-09,75,150,Red Onion
2024-10-10,75,150,Red Onion
2024-10-11,75,150,Red Onion
2024-10-12,80,150,Red Onion
2024-10-14,75,140,Red Onion
2024-10-15,75,140,Red Onion
2024-10-16,75,140,Red Onion
2024-10-17,75,140,Red Onion
2024-10-18,75,140,Red Onion
2024-10-19,75,140,Red Onion
2024-10-21,75,140,Red Onion
2024-10-22,75,140,Red Onion
2024-10-23,75,140,Red Onion
2024-10-24,75,140,Red Onion
2024-10-25,75,140,Red Onion
2024-10-26,75,160,Red Onion
2024-10-28,70,150,Red Onion
2024-10-29,70,150,Red Onion
2024-10-30,70,150,Red Onion
2024-10-31,70,150,Red Onion
2024-11-02,75,150,Red Onion
2024-11-04,70,150,Red Onion
2024-11-05,75,150,Red Onion
