Date,Low,High,Commodity
2023-03-23,160,200,Whole Chicken
2023-03-24,165,200,Whole Chicken
2023-03-27,160,200,Whole Chicken
2023-03-28,160,200,Whole Chicken
2023-03-29,150,200,Whole Chicken
2023-03-30,150,200,Whole Chicken
2023-03-31,150,200,Whole Chicken
2023-04-03,150,200,Whole Chicken
2023-04-04,150,200,Whole Chicken
2023-04-05,165,200,Whole Chicken
2023-04-06,150,200,Whole Chicken
2023-04-07,150,200,Whole Chicken
2023-04-10,150,200,Whole Chicken
2023-04-11,150,200,Whole Chicken
2023-04-12,150,200,Whole Chicken
2023-04-13,150,200,Whole Chicken
2023-04-14,150,200,Whole Chicken
2023-04-17,150,200,Whole Chicken
2023-04-18,150,200,Whole Chicken
2023-04-19,150,200,Whole Chicken
2023-04-20,150,200,Whole Chicken
2023-04-21,150,200,Whole Chicken
2023-04-24,150,200,Whole Chicken
2023-04-25,150,200,Whole Chicken
2023-04-26,150,200,Whole Chicken
2023-04-27,150,200,Whole Chicken
2023-04-28,150,200,Whole Chicken
2023-05-01,150,200,Whole Chicken
2023-05-02,150,200,Whole Chicken
2023-05-03,160,200,Whole Chicken
2023-05-04,160,200,Whole Chicken
2023-05-05,160,200,Whole Chicken
2023-05-08,150,200,Whole Chicken
2023-05-09,160,200,Whole Chicken
2023-05-10,150,200,Whole Chicken
2023-05-11,150,200,Whole Chicken
2023-05-12,150,200,Whole Chicken
2023-05-15,150,200,Whole Chicken
2023-05-16,150,200,Whole Chicken
2023-05-17,150,200,Whole Chicken
2023-05-18,150,200,Whole Chicken
2023-05-19,150,200,Whole Chicken
2023-05-22,140,200,Whole Chicken
2023-05-23,140,200,Whole Chicken
2023-05-24,150,200,Whole Chicken
2023-05-25,150,200,Whole Chicken
2023-05-26,150,200,Whole Chicken
2023-05-29,150,200,Whole Chicken
2023-05-30,150,200,Whole Chicken
2023-05-31,150,200,Whole Chicken
2023-06-01,150,200,Whole Chicken
2023-06-02,160,200,Whole Chicken
2023-06-05,160,200,Whole Chicken
2023-06-06,150,200,Whole Chicken
2023-06-07,150,200,Whole Chicken
2023-06-08,150,200,Whole Chicken
2023-06-09,150,200,Whole Chicken
2023-06-12,140,200,Whole Chicken
2023-06-13,140,200,Whole Chicken
2023-06-14,150,200,Whole Chicken
2023-06-15,150,200,Whole Chicken
2023-06-16,150,200,Whole Chicken
2023-06-19,150,200,Whole Chicken
2023-06-20,150,200,Whole Chicken
2023-06-21,150,200,Whole Chicken
2023-06-22,160,200,Whole Chicken
2023-06-23,170,190,Whole Chicken
2023-06-26,165,200,Whole Chicken
2023-06-27,160,190,Whole Chicken
2023-06-28,160,190,Whole Chicken
2023-06-29,160,200,Whole Chicken
2023-06-30,160,190,Whole Chicken
2023-07-03,150,200,Whole Chicken
2023-07-04,150,190,Whole Chicken
2023-07-05,150,190,Whole Chicken
2023-07-06,150,190,Whole Chicken
2023-07-07,150,200,Whole Chicken
2023-07-10,150,200,Whole Chicken
2023-07-11,150,200,Whole Chicken
2023-07-12,150,200,Whole Chicken
2023-07-13,150,200,Whole Chicken
2023-07-14,160,200,Whole Chicken
2023-07-17,160,200,Whole Chicken
2023-07-18,160,200,Whole Chicken
2023-07-19,160,200,Whole Chicken
2023-07-20,160,200,Whole Chicken
2023-07-21,170,200,Whole Chicken
2023-07-24,170,205,Whole Chicken
2023-07-25,170,205,Whole Chicken
2023-07-26,170,205,Whole Chicken
2023-07-27,170,210,Whole Chicken
2023-07-28,170,210,Whole Chicken
2023-07-31,170,210,Whole Chicken
2023-08-01,170,210,Whole Chicken
2023-08-02,160,210,Whole Chicken
2023-08-03,170,200,Whole Chicken
2023-08-04,170,210,Whole Chicken
2023-08-07,160,210,Whole Chicken
2023-08-08,160,210,Whole Chicken
2023-08-09,160,210,Whole Chicken
2023-08-10,160,210,Whole Chicken
2023-08-11,180,210,Whole Chicken
2023-08-14,160,210,Whole Chicken
2023-08-15,165,210,Whole Chicken
2023-08-16,160,210,Whole Chicken
2023-08-17,160,210,Whole Chicken
2023-08-18,160,210,Whole Chicken
2023-08-21,160,210,Whole Chicken
2023-08-22,160,210,Whole Chicken
2023-08-23,160,210,Whole Chicken
2023-08-24,160,210,Whole Chicken
2023-08-25,160,210,Whole Chicken
2023-08-28,155,210,Whole Chicken
2023-08-29,155,210,Whole Chicken
2023-08-30,150,210,Whole Chicken
2023-08-31,150,210,Whole Chicken
2023-09-01,150,210,Whole Chicken
2023-09-04,150,200,Whole Chicken
2023-09-05,150,200,Whole Chicken
2023-09-06,150,200,Whole Chicken
2023-09-07,150,200,Whole Chicken
2023-09-08,150,200,Whole Chicken
2023-09-11,150,200,Whole Chicken
2023-09-12,160,200,Whole Chicken
2023-09-13,160,260,Whole Chicken
2023-09-14,160,200,Whole Chicken
2023-09-15,160,200,Whole Chicken
2023-09-18,150,200,Whole Chicken
2023-09-19,150,200,Whole Chicken
2023-09-20,150,200,Whole Chicken
2023-09-21,165,200,Whole Chicken
2023-09-22,160,200,Whole Chicken
2023-09-25,160,200,Whole Chicken
2023-09-26,160,200,Whole Chicken
2023-09-27,160,200,Whole Chicken
2023-09-28,160,200,Whole Chicken
2023-09-29,160,200,Whole Chicken
2023-10-02,160,200,Whole Chicken
2023-10-03,160,200,Whole Chicken
2023-10-04,160,200,Whole Chicken
2023-10-05,155,200,Whole Chicken
2023-10-06,155,200,Whole Chicken
2023-10-09,165,200,Whole Chicken
2023-10-10,150,200,Whole Chicken
2023-10-11,150,200,Whole Chicken
2023-10-12,150,200,Whole Chicken
2023-10-13,150,200,Whole Chicken
2023-10-16,150,200,Whole Chicken
2023-10-17,150,200,Whole Chicken
2023-10-18,150,200,Whole Chicken
2023-10-19,150,200,Whole Chicken
2023-10-20,150,200,Whole Chicken
2023-10-23,150,170,Whole Chicken
2023-10-24,150,200,Whole Chicken
2023-10-25,150,200,Whole Chicken
2023-10-26,150,200,Whole Chicken
2023-10-27,150,200,Whole Chicken
2023-10-30,140,200,Whole Chicken
2023-10-31,140,200,Whole Chicken
2023-11-02,140,200,Whole Chicken
2023-11-03,140,190,Whole Chicken
2023-11-06,130,200,Whole Chicken
2023-11-07,130,200,Whole Chicken
2023-11-08,130,200,Whole Chicken
2023-11-09,130,200,Whole Chicken
2023-11-10,130,200,Whole Chicken
2023-11-13,130,200,Whole Chicken
2023-11-14,130,200,Whole Chicken
2023-11-15,130,200,Whole Chicken
2023-11-16,130,200,Whole Chicken
2023-11-17,140,200,Whole Chicken
2023-11-20,140,210,Whole Chicken
2023-11-21,150,210,Whole Chicken
2023-11-22,150,210,Whole Chicken
2023-11-23,160,210,Whole Chicken
2023-11-24,150,210,Whole Chicken
2023-11-27,150,210,Whole Chicken
2023-11-28,150,210,Whole Chicken
2023-11-29,150,220,Whole Chicken
2023-11-30,140,220,Whole Chicken
2023-12-01,140,220,Whole Chicken
2023-12-04,150,220,Whole Chicken
2023-12-05,150,220,Whole Chicken
2023-12-06,140,220,Whole Chicken
2023-12-07,150,220,Whole Chicken
2023-12-08,150,220,Whole Chicken
2023-12-11,140,200,Whole Chicken
2023-12-12,140,200,Whole Chicken
2023-12-13,140,200,Whole Chicken
2023-12-14,140,200,Whole Chicken
2023-12-15,140,200,Whole Chicken
2023-12-18,140,200,Whole Chicken
2023-12-19,140,200,Whole Chicken
2023-12-20,140,200,Whole Chicken
2023-12-21,145,200,Whole Chicken
2023-12-22,140,200,Whole Chicken
2023-12-26,150,190,Whole Chicken
2023-12-27,140,210,Whole Chicken
2023-12-28,140,210,Whole Chicken
2023-12-29,140,210,Whole Chicken
2024-01-02,150,220,Whole Chicken
2024-01-03,140,220,Whole Chicken
2024-01-04,140,220,Whole Chicken
2024-01-05,140,200,Whole Chicken
2024-01-08,140,200,Whole Chicken
2024-01-09,140,200,Whole Chicken
2024-01-10,140,200,Whole Chicken
2024-01-11,150,200,Whole Chicken
2024-01-12,130,200,Whole Chicken
2024-01-15,140,200,Whole Chicken
2024-01-16,140,220,Whole Chicken
2024-01-17,150,220,Whole Chicken
2024-01-18,150,220,Whole Chicken
2024-01-19,140,220,Whole Chicken
2024-01-22,150,220,Whole Chicken
2024-01-23,150,220,Whole Chicken
2024-01-24,150,220,Whole Chicken
2024-01-25,150,220,Whole Chicken
2024-01-26,150,220,Whole Chicken
2024-01-29,150,200,Whole Chicken
2024-01-30,150,200,Whole Chicken
2024-01-31,150,200,Whole Chicken
2024-02-01,145,220,Whole Chicken
2024-02-02,145,220,Whole Chicken
2024-02-05,150,220,Whole Chicken
2024-02-06,150,220,Whole Chicken
2024-02-07,150,220,Whole Chicken
2024-02-08,150,220,Whole Chicken
2024-02-09,150,210,Whole Chicken
2024-02-12,150,210,Whole Chicken
2024-02-13,150,200,Whole Chicken
2024-02-14,140,200,Whole Chicken
2024-02-15,140,200,Whole Chicken
2024-02-16,140,200,Whole Chicken
2024-02-19,145,200,Whole Chicken
2024-02-20,145,200,Whole Chicken
2024-02-21,145,200,Whole Chicken
2024-02-22,145,200,Whole Chicken
2024-02-23,145,200,Whole Chicken
2024-02-26,150,200,Whole Chicken
2024-02-27,150,200,Whole Chicken
2024-02-28,150,200,Whole Chicken
2024-02-29,150,220,Whole Chicken
2024-03-01,150,220,Whole Chicken
2024-03-04,160,200,Whole Chicken
2024-03-05,150,220,Whole Chicken
2024-03-06,150,220,Whole Chicken
2024-03-07,150,220,Whole Chicken
2024-03-08,154,200,Whole Chicken
2024-03-11,150,200,Whole Chicken
2024-03-12,150,200,Whole Chicken
2024-03-13,150,200,Whole Chicken
2024-03-14,150,220,Whole Chicken
2024-03-15,155,200,Whole Chicken
2024-03-18,150,220,Whole Chicken
2024-03-19,155,200,Whole Chicken
2024-03-20,155,200,Whole Chicken
2024-03-21,155,210,Whole Chicken
2024-03-22,145,200,Whole Chicken
2024-03-25,150,220,Whole Chicken
2024-03-26,150,220,Whole Chicken
2024-03-27,150,220,Whole Chicken
2024-04-01,150,200,Whole Chicken
2024-04-02,150,200,Whole Chicken
2024-04-03,150,200,Whole Chicken
2024-04-04,150,200,Whole Chicken
2024-04-05,150,200,Whole Chicken
2024-04-08,140,200,Whole Chicken
2024-04-11,140,200,Whole Chicken
2024-04-12,140,200,Whole Chicken
2024-04-15,140,200,Whole Chicken
2024-04-16,140,200,Whole Chicken
2024-04-17,140,200,Whole Chicken
2024-04-18,140,200,Whole Chicken
2024-04-19,140,200,Whole Chicken
2024-04-20,140,200,Whole Chicken
2024-04-22,140,200,Whole Chicken
2024-04-23,140,200,Whole Chicken
2024-04-24,140,200,Whole Chicken
2024-04-25,140,200,Whole Chicken
2024-04-26,135,200,Whole Chicken
2024-04-27,145,190,Whole Chicken
2024-04-29,140,200,Whole Chicken
2024-04-30,140,200,Whole Chicken
2024-05-01,140,200,Whole Chicken
2024-05-02,140,200,Whole Chicken
2024-05-03,150,200,Whole Chicken
2024-05-04,150,220,Whole Chicken
2024-05-06,165,200,Whole Chicken
2024-05-07,150,220,Whole Chicken
2024-05-08,160,220,Whole Chicken
2024-05-09,160,230,Whole Chicken
2024-05-10,160,230,Whole Chicken
2024-05-11,160,230,Whole Chicken
2024-05-13,160,230,Whole Chicken
2024-05-14,160,230,Whole Chicken
2024-05-15,170,220,Whole Chicken
2024-05-16,170,220,Whole Chicken
2024-05-17,170,230,Whole Chicken
2024-05-18,170,230,Whole Chicken
2024-05-20,170,220,Whole Chicken
2024-05-21,165,220,Whole Chicken
2024-05-22,165,220,Whole Chicken
2024-05-23,160,220,Whole Chicken
2024-05-24,160,220,Whole Chicken
2024-05-25,160,205,Whole Chicken
2024-05-27,160,210,Whole Chicken
2024-05-28,160,210,Whole Chicken
2024-05-29,160,210,Whole Chicken
2024-05-30,160,210,Whole Chicken
2024-05-31,160,220,Whole Chicken
2024-06-01,160,220,Whole Chicken
2024-06-03,165,220,Whole Chicken
2024-06-04,160,220,Whole Chicken
2024-06-05,160,220,Whole Chicken
2024-06-06,160,220,Whole Chicken
2024-06-07,160,220,Whole Chicken
2024-06-08,160,220,Whole Chicken
2024-06-10,160,220,Whole Chicken
2024-06-11,160,220,Whole Chicken
2024-06-12,160,220,Whole Chicken
2024-06-13,160,220,Whole Chicken
2024-06-14,160,220,Whole Chicken
2024-06-15,160,220,Whole Chicken
2024-06-17,160,220,Whole Chicken
2024-06-18,165,220,Whole Chicken
2024-06-19,160,220,Whole Chicken
2024-06-20,160,220,Whole Chicken
2024-06-21,160,220,Whole Chicken
2024-06-22,180,210,Whole Chicken
2024-06-24,170,220,Whole Chicken
2024-06-25,180,210,Whole Chicken
2024-06-26,180,210,Whole Chicken
2024-06-27,180,210,Whole Chicken
2024-06-28,175,210,Whole Chicken
2024-06-29,175,210,Whole Chicken
2024-07-01,180,210,Whole Chicken
2024-07-02,180,210,Whole Chicken
2024-07-03,180,210,Whole Chicken
2024-07-04,180,210,Whole Chicken
2024-07-05,180,240,Whole Chicken
2024-07-06,180,240,Whole Chicken
2024-07-08,185,220,Whole Chicken
2024-07-09,185,220,Whole Chicken
2024-07-10,185,250,Whole Chicken
2024-07-11,185,220,Whole Chicken
2024-07-12,185,250,Whole Chicken
2024-07-13,185,250,Whole Chicken
2024-07-15,190,250,Whole Chicken
2024-07-16,190,250,Whole Chicken
2024-07-17,190,250,Whole Chicken
2024-07-18,190,250,Whole Chicken
2024-07-19,190,250,Whole Chicken
2024-07-20,190,240,Whole Chicken
2024-07-22,190,240,Whole Chicken
2024-07-23,190,250,Whole Chicken
2024-07-24,190,250,Whole Chicken
2024-07-25,200,250,Whole Chicken
2024-07-26,200,250,Whole Chicken
2024-07-27,200,250,Whole Chicken
2024-07-29,190,250,Whole Chicken
2024-07-30,180,230,Whole Chicken
2024-07-31,180,230,Whole Chicken
2024-08-01,170,230,Whole Chicken
2024-08-02,180,230,Whole Chicken
2024-08-03,180,230,Whole Chicken
2024-08-05,170,230,Whole Chicken
2024-08-06,180,230,Whole Chicken
2024-08-07,180,230,Whole Chicken
2024-08-08,180,230,Whole Chicken
2024-08-09,180,230,Whole Chicken
2024-08-10,180,230,Whole Chicken
2024-08-12,180,230,Whole Chicken
2024-08-13,180,240,Whole Chicken
2024-08-14,180,240,Whole Chicken
2024-08-15,185,240,Whole Chicken
2024-08-16,180,240,Whole Chicken
2024-08-17,180,240,Whole Chicken
2024-08-19,185,240,Whole Chicken
2024-08-20,180,240,Whole Chicken
2024-08-21,180,240,Whole Chicken
2024-08-22,180,240,Whole Chicken
2024-08-23,180,240,Whole Chicken
2024-08-24,180,240,Whole Chicken
2024-08-26,180,230,Whole Chicken
2024-08-27,170,230,Whole Chicken
2024-08-28,170,230,Whole Chicken
2024-08-29,170,230,Whole Chicken
2024-08-30,175,230,Whole Chicken
2024-08-31,175,230,Whole Chicken
2024-09-02,190,230,Whole Chicken
2024-09-03,175,230,Whole Chicken
2024-09-04,170,260,Whole Chicken
2024-09-05,185,240,Whole Chicken
2024-09-06,180,240,Whole Chicken
2024-09-07,180,240,Whole Chicken
2024-09-09,180,240,Whole Chicken
2024-09-10,180,240,Whole Chicken
2024-09-11,180,240,Whole Chicken
2024-09-12,180,240,Whole Chicken
2024-09-13,180,240,Whole Chicken
2024-09-14,185,240,Whole Chicken
2024-09-16,170,240,Whole Chicken
2024-09-17,180,240,Whole Chicken
2024-09-18,180,240,Whole Chicken
2024-09-19,180,240,Whole Chicken
2024-09-20,180,240,Whole Chicken
2024-09-21,180,240,Whole Chicken
2024-09-23,180,240,Whole Chicken
2024-09-24,180,240,Whole Chicken
2024-09-25,180,240,Whole Chicken
2024-09-26,170,240,Whole Chicken
2024-09-27,170,230,Whole Chicken
2024-09-28,170,230,Whole Chicken
2024-09-30,160,230,Whole Chicken
2024-10-01,160,230,Whole Chicken
2024-10-02,170,230,Whole Chicken
2024-10-03,170,230,Whole Chicken
2024-10-04,170,230,Whole Chicken
2024-10-05,170,230,Whole Chicken
2024-10-07,170,230,Whole Chicken
2024-10-08,160,230,Whole Chicken
2024-10-09,160,230,Whole Chicken
2024-10-10,160,230,Whole Chicken
2024-10-11,160,230,Whole Chicken
2024-10-12,170,230,Whole Chicken
2024-10-14,160,230,Whole Chicken
2024-10-15,160,230,Whole Chicken
2024-10-16,160,230,Whole Chicken
2024-10-17,160,230,Whole Chicken
2024-10-18,150,230,Whole Chicken
2024-10-19,150,230,Whole Chicken
2024-10-21,150,220,Whole Chicken
2024-10-22,150,220,Whole Chicken
2024-10-23,150,220,Whole Chicken
2024-10-24,150,220,Whole Chicken
2024-10-25,150,220,Whole Chicken
2024-10-26,150,220,Whole Chicken
2024-10-28,150,220,Whole Chicken
2024-10-29,150,220,Whole Chicken
2024-10-30,150,220,Whole Chicken
2024-10-31,150,220,Whole Chicken
2024-11-02,145,220,Whole Chicken
2024-11-04,150,220,Whole Chicken
2024-11-05,150,220,Whole Chicken
