Date,Low,High,Commodity
2023-07-18,260,330,Pork Kasim
2023-07-19,265,330,Pork Kasim
2023-07-20,265,330,Pork Kasim
2023-07-21,260,330,Pork Kasim
2023-07-24,265,330,Pork Kasim
2023-07-25,265,330,Pork Kasim
2023-07-26,265,330,Pork Kasim
2023-07-27,265,330,Pork Kasim
2023-07-28,265,330,Pork Kasim
2023-07-31,265,340,Pork Kasim
2023-08-01,265,340,Pork Kasim
2023-08-02,270,340,Pork Kasim
2023-08-03,260,340,Pork Kasim
2023-08-04,260,340,Pork Kasim
2023-08-07,260,330,Pork Kasim
2023-08-08,260,330,Pork Kasim
2023-08-09,260,330,Pork Kasim
2023-08-10,260,330,Pork Kasim
2023-08-11,270,330,Pork Kasim
2023-08-14,260,330,Pork Kasim
2023-08-15,260,330,Pork Kasim
2023-08-16,260,330,Pork Kasim
2023-08-17,260,330,Pork Kasim
2023-08-18,260,330,Pork Kasim
2023-08-21,260,330,Pork Kasim
2023-08-22,260,320,Pork Kasim
2023-08-23,260,320,Pork Kasim
2023-08-24,260,330,Pork Kasim
2023-08-25,260,310,Pork Kasim
2023-08-28,260,340,Pork Kasim
2023-08-29,260,330,Pork Kasim
2023-08-30,260,330,Pork Kasim
2023-08-31,260,330,Pork Kasim
2023-09-01,260,330,Pork Kasim
2023-09-04,260,330,Pork Kasim
2023-09-05,260,330,Pork Kasim
2023-09-06,260,330,Pork Kasim
2023-09-07,260,330,Pork Kasim
2023-09-08,260,330,Pork Kasim
2023-09-11,260,330,Pork Kasim
2023-09-12,260,330,Pork Kasim
2023-09-13,260,330,Pork Kasim
2023-09-14,260,330,Pork Kasim
2023-09-15,260,330,Pork Kasim
2023-09-18,260,330,Pork Kasim
2023-09-19,260,330,Pork Kasim
2023-09-20,260,330,Pork Kasim
2023-09-21,270,330,Pork Kasim
2023-09-22,260,330,Pork Kasim
2023-09-25,260,330,Pork Kasim
2023-09-26,260,330,Pork Kasim
2023-09-27,260,330,Pork Kasim
2023-09-28,260,350,Pork Kasim
2023-09-29,260,330,Pork Kasim
2023-10-02,200,330,Pork Kasim
2023-10-03,260,330,Pork Kasim
2023-10-04,260,330,Pork Kasim
2023-10-05,260,330,Pork Kasim
2023-10-06,260,330,Pork Kasim
2023-10-09,270,330,Pork Kasim
2023-10-10,260,330,Pork Kasim
2023-10-11,260,330,Pork Kasim
2023-10-12,260,330,Pork Kasim
2023-10-13,260,330,Pork Kasim
2023-10-16,260,330,Pork Kasim
2023-10-17,260,330,Pork Kasim
2023-10-18,260,330,Pork Kasim
2023-10-19,260,330,Pork Kasim
2023-10-20,260,330,Pork Kasim
2023-10-23,260,280,Pork Kasim
2023-10-24,260,330,Pork Kasim
2023-10-25,260,360,Pork Kasim
2023-10-26,260,330,Pork Kasim
2023-10-27,260,330,Pork Kasim
2023-10-30,260,330,Pork Kasim
2023-10-31,260,330,Pork Kasim
2023-11-02,260,330,Pork Kasim
2023-11-03,260,330,Pork Kasim
2023-11-06,250,350,Pork Kasim
2023-11-07,250,340,Pork Kasim
2023-11-08,250,340,Pork Kasim
2023-11-09,250,340,Pork Kasim
2023-11-10,250,350,Pork Kasim
2023-11-13,250,340,Pork Kasim
2023-11-14,250,340,Pork Kasim
2023-11-15,250,350,Pork Kasim
2023-11-16,250,340,Pork Kasim
2023-11-17,260,340,Pork Kasim
2023-11-20,260,340,Pork Kasim
2023-11-21,250,380,Pork Kasim
2023-11-22,250,340,Pork Kasim
2023-11-23,250,340,Pork Kasim
2023-11-24,250,340,Pork Kasim
2023-11-27,265,340,Pork Kasim
2023-11-28,250,340,Pork Kasim
2023-11-29,250,390,Pork Kasim
2023-11-30,250,340,Pork Kasim
2023-12-01,250,340,Pork Kasim
2023-12-04,250,390,Pork Kasim
2023-12-05,200,340,Pork Kasim
2023-12-06,250,340,Pork Kasim
2023-12-07,250,350,Pork Kasim
2023-12-08,250,350,Pork Kasim
2023-12-11,250,350,Pork Kasim
2023-12-12,255,390,Pork Kasim
2023-12-13,255,360,Pork Kasim
2023-12-14,255,360,Pork Kasim
2023-12-15,255,360,Pork Kasim
2023-12-18,255,360,Pork Kasim
2023-12-19,240,380,Pork Kasim
2023-12-20,265,360,Pork Kasim
2023-12-21,275,370,Pork Kasim
2023-12-22,260,370,Pork Kasim
2023-12-26,275,340,Pork Kasim
2023-12-27,270,370,Pork Kasim
2023-12-28,270,370,Pork Kasim
2023-12-29,270,370,Pork Kasim
2024-01-02,275,370,Pork Kasim
2024-01-03,270,380,Pork Kasim
2024-01-04,270,380,Pork Kasim
2024-01-05,270,370,Pork Kasim
2024-01-08,270,360,Pork Kasim
2024-01-09,270,360,Pork Kasim
2024-01-10,270,370,Pork Kasim
2024-01-11,270,360,Pork Kasim
2024-01-12,270,360,Pork Kasim
2024-01-15,270,360,Pork Kasim
2024-01-16,270,360,Pork Kasim
2024-01-17,270,360,Pork Kasim
2024-01-18,270,350,Pork Kasim
2024-01-19,270,350,Pork Kasim
2024-01-22,280,350,Pork Kasim
2024-01-23,275,350,Pork Kasim
2024-01-24,275,350,Pork Kasim
2024-01-25,275,350,Pork Kasim
2024-01-26,275,350,Pork Kasim
2024-01-29,275,350,Pork Kasim
2024-01-30,275,350,Pork Kasim
2024-01-31,275,350,Pork Kasim
2024-02-01,275,350,Pork Kasim
2024-02-02,280,350,Pork Kasim
2024-02-05,280,350,Pork Kasim
2024-02-06,280,370,Pork Kasim
2024-02-07,290,370,Pork Kasim
2024-02-08,280,370,Pork Kasim
2024-02-09,280,370,Pork Kasim
2024-02-12,280,370,Pork Kasim
2024-02-13,280,360,Pork Kasim
2024-02-14,280,360,Pork Kasim
2024-02-15,280,360,Pork Kasim
2024-02-16,280,360,Pork Kasim
2024-02-19,300,350,Pork Kasim
2024-02-20,290,370,Pork Kasim
2024-02-21,290,370,Pork Kasim
2024-02-22,290,370,Pork Kasim
2024-02-23,290,370,Pork Kasim
2024-02-26,290,370,Pork Kasim
2024-02-27,290,370,Pork Kasim
2024-02-28,290,370,Pork Kasim
2024-02-29,295,370,Pork Kasim
2024-03-01,290,370,Pork Kasim
2024-03-04,290,370,Pork Kasim
2024-03-05,290,370,Pork Kasim
2024-03-06,290,370,Pork Kasim
2024-03-07,290,370,Pork Kasim
2024-03-08,290,370,Pork Kasim
2024-03-11,300,360,Pork Kasim
2024-03-12,295,370,Pork Kasim
2024-03-13,295,370,Pork Kasim
2024-03-14,295,370,Pork Kasim
2024-03-15,295,370,Pork Kasim
2024-03-18,295,370,Pork Kasim
2024-03-19,295,370,Pork Kasim
2024-03-20,295,370,Pork Kasim
2024-03-21,295,370,Pork Kasim
2024-03-22,295,370,Pork Kasim
2024-03-25,295,370,Pork Kasim
2024-03-26,295,370,Pork Kasim
2024-03-27,295,370,Pork Kasim
2024-04-01,295,370,Pork Kasim
2024-04-02,295,370,Pork Kasim
2024-04-03,295,370,Pork Kasim
2024-04-04,295,370,Pork Kasim
2024-04-05,290,370,Pork Kasim
2024-04-08,295,370,Pork Kasim
2024-04-11,310,360,Pork Kasim
2024-04-12,310,360,Pork Kasim
2024-04-15,295,370,Pork Kasim
2024-04-16,295,370,Pork Kasim
2024-04-17,295,370,Pork Kasim
2024-04-18,295,370,Pork Kasim
2024-04-19,295,370,Pork Kasim
2024-04-20,295,370,Pork Kasim
2024-04-22,295,370,Pork Kasim
2024-04-23,295,370,Pork Kasim
2024-04-24,295,370,Pork Kasim
2024-04-25,295,370,Pork Kasim
2024-04-26,295,370,Pork Kasim
2024-04-27,295,370,Pork Kasim
2024-04-29,295,370,Pork Kasim
2024-04-30,295,370,Pork Kasim
2024-05-01,295,370,Pork Kasim
2024-05-02,295,370,Pork Kasim
2024-05-03,295,370,Pork Kasim
2024-05-04,300,380,Pork Kasim
2024-05-06,295,380,Pork Kasim
2024-05-07,295,380,Pork Kasim
2024-05-08,295,380,Pork Kasim
2024-05-09,295,380,Pork Kasim
2024-05-10,295,380,Pork Kasim
2024-05-11,300,370,Pork Kasim
2024-05-13,300,380,Pork Kasim
2024-05-14,300,380,Pork Kasim
2024-05-15,300,380,Pork Kasim
2024-05-16,300,380,Pork Kasim
2024-05-17,300,380,Pork Kasim
2024-05-18,300,380,Pork Kasim
2024-05-20,300,380,Pork Kasim
2024-05-21,300,380,Pork Kasim
2024-05-22,300,380,Pork Kasim
2024-05-23,300,380,Pork Kasim
2024-05-24,300,380,Pork Kasim
2024-05-25,300,380,Pork Kasim
2024-05-27,300,380,Pork Kasim
2024-05-28,300,380,Pork Kasim
2024-05-29,300,380,Pork Kasim
2024-05-30,300,380,Pork Kasim
2024-05-31,305,380,Pork Kasim
2024-06-01,305,380,Pork Kasim
2024-06-03,320,370,Pork Kasim
2024-06-04,305,380,Pork Kasim
2024-06-05,305,380,Pork Kasim
2024-06-06,305,380,Pork Kasim
2024-06-07,305,380,Pork Kasim
2024-06-08,305,380,Pork Kasim
2024-06-10,305,380,Pork Kasim
2024-06-11,305,380,Pork Kasim
2024-06-12,305,380,Pork Kasim
2024-06-13,305,380,Pork Kasim
2024-06-14,305,380,Pork Kasim
2024-06-15,305,380,Pork Kasim
2024-06-17,310,380,Pork Kasim
2024-06-18,310,380,Pork Kasim
2024-06-19,310,380,Pork Kasim
2024-06-20,310,380,Pork Kasim
2024-06-21,310,380,Pork Kasim
2024-06-22,310,380,Pork Kasim
2024-06-24,310,380,Pork Kasim
2024-06-25,310,380,Pork Kasim
2024-06-26,310,380,Pork Kasim
2024-06-27,310,380,Pork Kasim
2024-06-28,310,380,Pork Kasim
2024-06-29,310,380,Pork Kasim
2024-07-01,310,380,Pork Kasim
2024-07-02,310,380,Pork Kasim
2024-07-03,300,380,Pork Kasim
2024-07-04,300,380,Pork Kasim
2024-07-05,300,380,Pork Kasim
2024-07-06,300,380,Pork Kasim
2024-07-08,320,370,Pork Kasim
2024-07-09,300,380,Pork Kasim
2024-07-10,300,380,Pork Kasim
2024-07-11,300,380,Pork Kasim
2024-07-12,300,380,Pork Kasim
2024-07-13,300,380,Pork Kasim
2024-07-15,300,380,Pork Kasim
2024-07-16,300,380,Pork Kasim
2024-07-17,300,380,Pork Kasim
2024-07-18,300,380,Pork Kasim
2024-07-19,300,380,Pork Kasim
2024-07-20,300,380,Pork Kasim
2024-07-22,300,380,Pork Kasim
2024-07-23,300,380,Pork Kasim
2024-07-24,300,380,Pork Kasim
2024-07-25,300,370,Pork Kasim
2024-07-26,300,380,Pork Kasim
2024-07-27,300,380,Pork Kasim
2024-07-29,300,380,Pork Kasim
2024-07-30,300,380,Pork Kasim
2024-07-31,300,380,Pork Kasim
2024-08-01,300,380,Pork Kasim
2024-08-02,285,380,Pork Kasim
2024-08-03,285,380,Pork Kasim
2024-08-05,285,380,Pork Kasim
2024-08-06,285,380,Pork Kasim
2024-08-07,285,380,Pork Kasim
2024-08-08,285,370,Pork Kasim
2024-08-09,290,370,Pork Kasim
2024-08-10,300,370,Pork Kasim
2024-08-12,290,370,Pork Kasim
2024-08-13,290,370,Pork Kasim
2024-08-14,290,370,Pork Kasim
2024-08-15,280,370,Pork Kasim
2024-08-16,290,360,Pork Kasim
2024-08-17,280,370,Pork Kasim
2024-08-19,280,370,Pork Kasim
2024-08-20,280,370,Pork Kasim
2024-08-21,280,370,Pork Kasim
2024-08-22,280,370,Pork Kasim
2024-08-23,280,360,Pork Kasim
2024-08-24,280,370,Pork Kasim
2024-08-26,280,360,Pork Kasim
2024-08-27,260,370,Pork Kasim
2024-08-28,260,370,Pork Kasim
2024-08-29,260,370,Pork Kasim
2024-08-30,260,370,Pork Kasim
2024-08-31,260,370,Pork Kasim
2024-09-02,280,360,Pork Kasim
2024-09-03,260,360,Pork Kasim
2024-09-04,260,370,Pork Kasim
2024-09-05,260,370,Pork Kasim
2024-09-06,260,370,Pork Kasim
2024-09-07,260,360,Pork Kasim
2024-09-09,260,370,Pork Kasim
2024-09-10,260,370,Pork Kasim
2024-09-11,260,370,Pork Kasim
2024-09-12,260,370,Pork Kasim
2024-09-13,260,370,Pork Kasim
2024-09-14,260,370,Pork Kasim
2024-09-16,260,370,Pork Kasim
2024-09-17,260,370,Pork Kasim
2024-09-18,260,370,Pork Kasim
2024-09-19,260,370,Pork Kasim
2024-09-20,260,370,Pork Kasim
2024-09-21,260,370,Pork Kasim
2024-09-23,260,370,Pork Kasim
2024-09-24,260,370,Pork Kasim
2024-09-25,260,360,Pork Kasim
2024-09-26,260,370,Pork Kasim
2024-09-27,270,370,Pork Kasim
2024-09-28,270,370,Pork Kasim
2024-09-30,270,370,Pork Kasim
2024-10-01,270,370,Pork Kasim
2024-10-02,270,370,Pork Kasim
2024-10-03,270,370,Pork Kasim
2024-10-04,270,370,Pork Kasim
2024-10-05,270,360,Pork Kasim
2024-10-07,270,370,Pork Kasim
2024-10-08,270,370,Pork Kasim
2024-10-09,270,360,Pork Kasim
2024-10-10,270,370,Pork Kasim
2024-10-11,270,360,Pork Kasim
2024-10-12,275,360,Pork Kasim
2024-10-14,270,360,Pork Kasim
2024-10-15,270,360,Pork Kasim
2024-10-16,270,360,Pork Kasim
2024-10-17,270,370,Pork Kasim
2024-10-18,270,360,Pork Kasim
2024-10-19,270,360,Pork Kasim
2024-10-21,270,360,Pork Kasim
2024-10-22,270,360,Pork Kasim
2024-10-23,270,360,Pork Kasim
2024-10-24,270,360,Pork Kasim
2024-10-25,270,360,Pork Kasim
2024-10-26,275,360,Pork Kasim
2024-10-28,270,360,Pork Kasim
2024-10-29,270,360,Pork Kasim
2024-10-30,270,360,Pork Kasim
2024-10-31,270,360,Pork Kasim
2024-11-02,275,360,Pork Kasim
2024-11-04,270,370,Pork Kasim
2024-11-05,275,360,Pork Kasim
