Date,Low,High,Commodity
2024-09-21,47,55,Well-Milled Rice
2024-09-23,47,55,Well-Milled Rice
2024-09-24,47,55,Well-Milled Rice
2024-09-25,47,55,Well-Milled Rice
2024-09-26,47,55,Well-Milled Rice
2024-09-27,47,55,Well-Milled Rice
2024-09-28,47,54,Well-Milled Rice
2024-09-30,47,55,Well-Milled Rice
2024-10-01,47,54,Well-Milled Rice
2024-10-02,46,55,Well-Milled Rice
2024-10-03,47,55,Well-Milled Rice
2024-10-04,45,54,Well-Milled Rice
2024-10-05,47,55,Well-Milled Rice
2024-10-07,47,54,Well-Milled Rice
2024-10-08,45,55,Well-Milled Rice
2024-10-09,45,55,Well-Milled Rice
2024-10-10,44,55,Well-Milled Rice
2024-10-11,44,55,Well-Milled Rice
2024-10-12,44,54,Well-Milled Rice
2024-10-14,44,54,Well-Milled Rice
2024-10-15,43,54,Well-Milled Rice
2024-10-16,43,54,Well-Milled Rice
2024-10-17,43,54,Well-Milled Rice
2024-10-18,43,55,Well-Milled Rice
2024-10-19,44,55,Well-Milled Rice
2024-10-21,44,54,Well-Milled Rice
2024-10-22,43,54,Well-Milled Rice
2024-10-23,43,54,Well-Milled Rice
2024-10-24,44,54,Well-Milled Rice
2024-10-25,45,53,Well-Milled Rice
2024-10-26,43,54,Well-Milled Rice
2024-10-28,43,54,Well-Milled Rice
2024-10-29,43,54,Well-Milled Rice
2024-10-30,43,54,Well-Milled Rice
2024-10-31,43,54,Well-Milled Rice
2024-11-02,44,53,Well-Milled Rice
2024-11-04,42,54,Well-Milled Rice
2024-11-05,42,54,Well-Milled Rice
