Date,Low,High,Commodity
2024-09-19,56,65,Special Rice
2024-09-20,57,65,Special Rice
2024-09-21,57,62,Special Rice
2024-09-23,57,65,Special Rice
2024-09-24,55,65,Special Rice
2024-09-25,55,65,Special Rice
2024-09-26,57,65,Special Rice
2024-09-27,57,65,Special Rice
2024-09-28,57,65,Special Rice
2024-09-30,59,62,Special Rice
2024-10-01,59,62,Special Rice
2024-10-02,57,65,Special Rice
2024-10-03,57,65,Special Rice
2024-10-04,57,65,Special Rice
2024-10-05,57,65,Special Rice
2024-10-07,58,62,Special Rice
2024-10-08,58,62,Special Rice
2024-10-09,57,65,Special Rice
2024-10-10,57,65,Special Rice
2024-10-11,57,65,Special Rice
2024-10-12,57,65,Special Rice
2024-10-14,58,65,Special Rice
2024-10-15,59,62,Special Rice
2024-10-16,57,65,Special Rice
2024-10-17,57,65,Special Rice
2024-10-18,57,65,Special Rice
2024-10-19,58,65,Special Rice
2024-10-21,57,65,Special Rice
2024-10-22,58,63,Special Rice
2024-10-23,57,65,Special Rice
2024-10-24,59,62,Special Rice
2024-10-25,58,65,Special Rice
2024-10-26,57,61,Special Rice
2024-10-28,60,60,Special Rice
2024-10-29,60,60,Special Rice
2024-10-30,59,61,Special Rice
2024-10-31,60,60,Special Rice
2024-11-02,58,65,Special Rice
2024-11-04,59,61,Special Rice
2024-11-05,58,61,Special Rice
