Date,Low,High,Commodity
2024-06-08,50,58,Premium Rice
2024-06-10,51,58,Premium Rice
2024-06-11,52,58,Premium Rice
2024-06-12,52,58,Premium Rice
2024-06-13,50,58,Premium Rice
2024-06-14,52,58,Premium Rice
2024-06-15,52,58,Premium Rice
2024-06-17,52,58,Premium Rice
2024-06-18,52,58,Premium Rice
2024-06-19,52,58,Premium Rice
2024-06-20,52,58,Premium Rice
2024-06-21,52,58,Premium Rice
2024-06-22,52,58,Premium Rice
2024-06-24,52,58,Premium Rice
2024-06-25,51,58,Premium Rice
2024-06-26,51,58,Premium Rice
2024-06-27,51,58,Premium Rice
2024-06-28,51,58,Premium Rice
2024-06-29,51,58,Premium Rice
2024-07-01,51,58,Premium Rice
2024-07-02,51,58,Premium Rice
2024-07-03,51,58,Premium Rice
2024-07-04,51,58,Premium Rice
2024-07-05,51,58,Premium Rice
2024-07-06,51,58,Premium Rice
2024-07-08,51,58,Premium Rice
2024-07-09,51,58,Premium Rice
2024-07-10,50,58,Premium Rice
2024-07-11,50,58,Premium Rice
2024-07-12,50,58,Premium Rice
2024-07-13,50,58,Premium Rice
2024-07-15,50,58,Premium Rice
2024-07-16,50,58,Premium Rice
2024-07-17,50,58,Premium Rice
2024-07-18,50,58,Premium Rice
2024-07-19,50,58,Premium Rice
2024-07-20,50,58,Premium Rice
2024-07-22,50,58,Premium Rice
2024-07-23,50,58,Premium Rice
2024-07-24,51,58,Premium Rice
2024-07-25,50,58,Premium Rice
2024-07-26,50,58,Premium Rice
2024-07-27,50,58,Premium Rice
2024-07-29,50,58,Premium Rice
2024-07-30,50,58,Premium Rice
2024-07-31,50,58,Premium Rice
2024-08-01,50,58,Premium Rice
2024-08-02,50,58,Premium Rice
2024-08-03,50,58,Premium Rice
2024-08-05,50,58,Premium Rice
2024-08-06,50,58,Premium Rice
2024-08-07,50,58,Premium Rice
2024-08-08,50,58,Premium Rice
2024-08-09,50,58,Premium Rice
2024-08-10,50,58,Premium Rice
2024-08-12,50,58,Premium Rice
2024-08-13,50,58,Premium Rice
2024-08-14,50,58,Premium Rice
2024-08-15,50,58,Premium Rice
2024-08-16,50,58,Premium Rice
2024-08-17,50,58,Premium Rice
2024-08-19,50,58,Premium Rice
2024-08-20,50,58,Premium Rice
2024-08-21,50,58,Premium Rice
2024-08-22,50,58,Premium Rice
2024-08-23,50,58,Premium Rice
2024-08-24,51,58,Premium Rice
2024-08-26,50,58,Premium Rice
2024-08-27,50,58,Premium Rice
2024-08-28,50,58,Premium Rice
2024-08-29,50,58,Premium Rice
2024-08-30,50,58,Premium Rice
2024-08-31,50,58,Premium Rice
2024-09-02,50,58,Premium Rice
2024-09-03,51,58,Premium Rice
2024-09-04,50,58,Premium Rice
2024-09-05,51,58,Premium Rice
2024-09-06,50,58,Premium Rice
2024-09-07,51,58,Premium Rice
2024-09-09,51,58,Premium Rice
2024-09-10,51,58,Premium Rice
2024-09-11,50,58,Premium Rice
2024-09-12,52,58,Premium Rice
2024-09-13,50,58,Premium Rice
2024-09-14,51,58,Premium Rice
2024-09-16,50,58,Premium Rice
2024-09-17,50,58,Premium Rice
2024-09-18,50,58,Premium Rice
2024-09-19,50,58,Premium Rice
2024-09-20,50,58,Premium Rice
2024-09-21,50,58,Premium Rice
2024-09-23,50,58,Premium Rice
2024-09-24,50,58,Premium Rice
2024-09-25,50,58,Premium Rice
2024-09-26,50,58,Premium Rice
2024-09-27,50,58,Premium Rice
2024-09-28,52,58,Premium Rice
2024-09-30,50,58,Premium Rice
2024-10-01,50,58,Premium Rice
2024-10-02,50,58,Premium Rice
2024-10-03,50,58,Premium Rice
2024-10-04,50,58,Premium Rice
2024-10-05,51,58,Premium Rice
2024-10-07,50,58,Premium Rice
2024-10-08,51,58,Premium Rice
2024-10-09,51,58,Premium Rice
2024-10-10,51,58,Premium Rice
2024-10-11,51,58,Premium Rice
2024-10-12,52,58,Premium Rice
2024-10-14,50,58,Premium Rice
2024-10-15,51,58,Premium Rice
2024-10-16,51,58,Premium Rice
2024-10-17,52,58,Premium Rice
2024-10-18,52,58,Premium Rice
2024-10-19,50,58,Premium Rice
2024-10-21,52,58,Premium Rice
2024-10-22,52,58,Premium Rice
2024-10-23,52,58,Premium Rice
2024-10-24,50,58,Premium Rice
2024-10-25,50,58,Premium Rice
2024-10-26,54,57,Premium Rice
2024-10-28,41,50,Premium Rice
2024-10-29,52,58,Premium Rice
2024-10-30,52,58,Premium Rice
2024-10-31,52,58,Premium Rice
2024-11-02,50,58,Premium Rice
2024-11-04,52,58,Premium Rice
2024-11-05,52,58,Premium Rice
