Date,Low,High,Commodity
2023-05-18,110,160,Tilapia
2023-05-19,110,160,Tilapia
2023-05-22,110,160,Tilapia
2023-05-23,110,160,Tilapia
2023-05-24,110,160,Tilapia
2023-05-25,110,160,Tilapia
2023-05-26,110,160,Tilapia
2023-05-29,110,160,Tilapia
2023-05-30,110,160,Tilapia
2023-05-31,100,200,Tilapia
2023-06-01,110,160,Tilapia
2023-06-02,100,160,Tilapia
2023-06-05,110,160,Tilapia
2023-06-06,110,160,Tilapia
2023-06-07,110,160,Tilapia
2023-06-08,110,160,Tilapia
2023-06-09,110,160,Tilapia
2023-06-12,110,160,Tilapia
2023-06-13,110,160,Tilapia
2023-06-14,110,160,Tilapia
2023-06-15,110,160,Tilapia
2023-06-16,110,160,Tilapia
2023-06-19,105,160,Tilapia
2023-06-20,105,160,Tilapia
2023-06-21,105,160,Tilapia
2023-06-22,105,160,Tilapia
2023-06-23,105,160,Tilapia
2023-06-26,105,160,Tilapia
2023-06-27,105,160,Tilapia
2023-06-28,105,160,Tilapia
2023-06-29,105,160,Tilapia
2023-06-30,105,160,Tilapia
2023-07-03,105,160,Tilapia
2023-07-04,105,160,Tilapia
2023-07-05,105,160,Tilapia
2023-07-06,105,160,Tilapia
2023-07-07,105,160,Tilapia
2023-07-10,105,160,Tilapia
2023-07-11,105,160,Tilapia
2023-07-12,100,160,Tilapia
2023-07-13,105,200,Tilapia
2023-07-14,105,160,Tilapia
2023-07-17,105,160,Tilapia
2023-07-18,105,160,Tilapia
2023-07-19,105,160,Tilapia
2023-07-20,105,160,Tilapia
2023-07-21,105,160,Tilapia
2023-07-24,100,160,Tilapia
2023-07-25,105,160,Tilapia
2023-07-26,105,160,Tilapia
2023-07-27,105,160,Tilapia
2023-07-28,105,160,Tilapia
2023-07-31,105,160,Tilapia
2023-08-01,105,160,Tilapia
2023-08-02,120,160,Tilapia
2023-08-03,120,160,Tilapia
2023-08-04,120,160,Tilapia
2023-08-07,120,160,Tilapia
2023-08-08,120,160,Tilapia
2023-08-09,120,160,Tilapia
2023-08-10,120,160,Tilapia
2023-08-11,120,160,Tilapia
2023-08-14,120,160,Tilapia
2023-08-15,120,160,Tilapia
2023-08-16,120,160,Tilapia
2023-08-17,120,160,Tilapia
2023-08-18,120,160,Tilapia
2023-08-21,120,160,Tilapia
2023-08-22,120,160,Tilapia
2023-08-23,120,160,Tilapia
2023-08-24,110,160,Tilapia
2023-08-25,120,160,Tilapia
2023-08-28,120,160,Tilapia
2023-08-29,120,160,Tilapia
2023-08-30,120,160,Tilapia
2023-08-31,120,165,Tilapia
2023-09-01,120,160,Tilapia
2023-09-04,110,160,Tilapia
2023-09-05,110,160,Tilapia
2023-09-06,120,160,Tilapia
2023-09-07,120,160,Tilapia
2023-09-08,120,160,Tilapia
2023-09-11,120,240,Tilapia
2023-09-12,120,240,Tilapia
2023-09-13,120,240,Tilapia
2023-09-14,120,160,Tilapia
2023-09-15,120,160,Tilapia
2023-09-18,120,160,Tilapia
2023-09-19,120,160,Tilapia
2023-09-20,120,160,Tilapia
2023-09-21,120,160,Tilapia
2023-09-22,120,160,Tilapia
2023-09-25,110,160,Tilapia
2023-09-26,110,160,Tilapia
2023-09-27,120,160,Tilapia
2023-09-28,120,160,Tilapia
2023-09-29,120,160,Tilapia
2023-10-02,120,160,Tilapia
2023-10-03,120,160,Tilapia
2023-10-04,120,160,Tilapia
2023-10-05,110,160,Tilapia
2023-10-06,110,160,Tilapia
2023-10-09,120,160,Tilapia
2023-10-10,120,160,Tilapia
2023-10-11,120,160,Tilapia
2023-10-12,120,160,Tilapia
2023-10-13,120,160,Tilapia
2023-10-16,110,160,Tilapia
2023-10-17,110,160,Tilapia
2023-10-18,110,160,Tilapia
2023-10-19,110,160,Tilapia
2023-10-20,110,160,Tilapia
2023-10-23,110,145,Tilapia
2023-10-24,120,160,Tilapia
2023-10-25,110,160,Tilapia
2023-10-26,110,160,Tilapia
2023-10-27,110,160,Tilapia
2023-10-30,100,160,Tilapia
2023-10-31,100,160,Tilapia
2023-11-02,100,160,Tilapia
2023-11-03,100,160,Tilapia
2023-11-06,100,180,Tilapia
2023-11-07,100,170,Tilapia
2023-11-08,110,170,Tilapia
2023-11-09,110,160,Tilapia
2023-11-10,110,180,Tilapia
2023-11-13,110,180,Tilapia
2023-11-14,110,160,Tilapia
2023-11-15,110,160,Tilapia
2023-11-16,110,160,Tilapia
2023-11-17,110,160,Tilapia
2023-11-20,110,160,Tilapia
2023-11-21,110,160,Tilapia
2023-11-22,110,160,Tilapia
2023-11-23,110,160,Tilapia
2023-11-24,110,160,Tilapia
2023-11-27,110,160,Tilapia
2023-11-28,110,160,Tilapia
2023-11-29,110,230,Tilapia
2023-11-30,110,160,Tilapia
2023-12-01,115,160,Tilapia
2023-12-04,100,160,Tilapia
2023-12-05,110,160,Tilapia
2023-12-06,110,160,Tilapia
2023-12-07,110,210,Tilapia
2023-12-08,110,180,Tilapia
2023-12-11,110,160,Tilapia
2023-12-12,100,210,Tilapia
2023-12-13,100,160,Tilapia
2023-12-14,100,180,Tilapia
2023-12-15,100,160,Tilapia
2023-12-18,100,160,Tilapia
2023-12-19,100,160,Tilapia
2023-12-20,110,160,Tilapia
2023-12-21,110,180,Tilapia
2023-12-22,110,160,Tilapia
2023-12-26,110,160,Tilapia
2023-12-27,110,160,Tilapia
2023-12-28,110,160,Tilapia
2023-12-29,110,160,Tilapia
2024-01-02,110,160,Tilapia
2024-01-03,110,160,Tilapia
2024-01-04,110,160,Tilapia
2024-01-05,110,180,Tilapia
2024-01-08,110,250,Tilapia
2024-01-09,110,160,Tilapia
2024-01-10,110,160,Tilapia
2024-01-11,110,160,Tilapia
2024-01-12,110,160,Tilapia
2024-01-15,110,160,Tilapia
2024-01-16,110,160,Tilapia
2024-01-17,110,180,Tilapia
2024-01-18,110,160,Tilapia
2024-01-19,110,160,Tilapia
2024-01-22,110,160,Tilapia
2024-01-23,110,170,Tilapia
2024-01-24,110,170,Tilapia
2024-01-25,110,170,Tilapia
2024-01-26,110,170,Tilapia
2024-01-29,110,170,Tilapia
2024-01-30,110,170,Tilapia
2024-01-31,110,160,Tilapia
2024-02-01,110,160,Tilapia
2024-02-02,110,160,Tilapia
2024-02-05,115,160,Tilapia
2024-02-06,115,160,Tilapia
2024-02-07,125,160,Tilapia
2024-02-08,120,160,Tilapia
2024-02-09,110,160,Tilapia
2024-02-12,110,180,Tilapia
2024-02-13,130,180,Tilapia
2024-02-14,125,160,Tilapia
2024-02-15,125,160,Tilapia
2024-02-16,125,160,Tilapia
2024-02-19,125,160,Tilapia
2024-02-20,130,160,Tilapia
2024-02-21,100,160,Tilapia
2024-02-22,110,160,Tilapia
2024-02-23,120,160,Tilapia
2024-02-26,110,160,Tilapia
2024-02-27,110,160,Tilapia
2024-02-28,110,160,Tilapia
2024-02-29,110,161,Tilapia
2024-03-01,110,160,Tilapia
2024-03-04,130,160,Tilapia
2024-03-05,130,160,Tilapia
2024-03-06,105,160,Tilapia
2024-03-07,100,160,Tilapia
2024-03-08,105,160,Tilapia
2024-03-11,105,160,Tilapia
2024-03-12,105,160,Tilapia
2024-03-13,105,160,Tilapia
2024-03-14,105,160,Tilapia
2024-03-15,105,160,Tilapia
2024-03-18,105,160,Tilapia
2024-03-19,105,160,Tilapia
2024-03-20,105,160,Tilapia
2024-03-21,105,160,Tilapia
2024-03-22,120,160,Tilapia
2024-03-25,110,160,Tilapia
2024-03-26,110,160,Tilapia
2024-03-27,105,160,Tilapia
2024-04-01,105,160,Tilapia
2024-04-02,105,160,Tilapia
2024-04-03,100,160,Tilapia
2024-04-04,100,160,Tilapia
2024-04-05,95,160,Tilapia
2024-04-08,100,160,Tilapia
2024-04-11,100,160,Tilapia
2024-04-12,100,160,Tilapia
2024-04-15,100,160,Tilapia
2024-04-16,100,160,Tilapia
2024-04-17,100,160,Tilapia
2024-04-18,100,160,Tilapia
2024-04-19,100,160,Tilapia
2024-04-20,100,160,Tilapia
2024-04-22,100,160,Tilapia
2024-04-23,100,160,Tilapia
2024-04-24,100,160,Tilapia
2024-04-25,100,160,Tilapia
2024-04-26,100,160,Tilapia
2024-04-27,100,160,Tilapia
2024-04-29,100,160,Tilapia
2024-04-30,100,160,Tilapia
2024-05-01,100,160,Tilapia
2024-05-02,100,160,Tilapia
2024-05-03,100,160,Tilapia
2024-05-04,130,160,Tilapia
2024-05-06,100,180,Tilapia
2024-05-07,100,160,Tilapia
2024-05-08,100,160,Tilapia
2024-05-09,100,160,Tilapia
2024-05-10,100,160,Tilapia
2024-05-11,100,160,Tilapia
2024-05-13,100,160,Tilapia
2024-05-14,100,160,Tilapia
2024-05-15,100,160,Tilapia
2024-05-16,100,160,Tilapia
2024-05-17,100,160,Tilapia
2024-05-18,100,160,Tilapia
2024-05-20,95,160,Tilapia
2024-05-21,95,160,Tilapia
2024-05-22,95,160,Tilapia
2024-05-23,95,160,Tilapia
2024-05-24,95,160,Tilapia
2024-05-25,100,160,Tilapia
2024-05-27,100,160,Tilapia
2024-05-28,95,160,Tilapia
2024-05-29,100,160,Tilapia
2024-05-30,100,160,Tilapia
2024-05-31,100,160,Tilapia
2024-06-01,100,160,Tilapia
2024-06-03,130,160,Tilapia
2024-06-04,100,160,Tilapia
2024-06-05,100,160,Tilapia
2024-06-06,100,160,Tilapia
2024-06-07,100,160,Tilapia
2024-06-08,100,160,Tilapia
2024-06-10,100,160,Tilapia
2024-06-11,105,160,Tilapia
2024-06-12,100,160,Tilapia
2024-06-13,100,160,Tilapia
2024-06-14,100,160,Tilapia
2024-06-15,100,160,Tilapia
2024-06-17,100,160,Tilapia
2024-06-18,100,160,Tilapia
2024-06-19,100,160,Tilapia
2024-06-20,100,160,Tilapia
2024-06-21,100,160,Tilapia
2024-06-22,100,160,Tilapia
2024-06-24,100,160,Tilapia
2024-06-25,100,160,Tilapia
2024-06-26,100,160,Tilapia
2024-06-27,100,160,Tilapia
2024-06-28,100,160,Tilapia
2024-06-29,100,160,Tilapia
2024-07-01,100,160,Tilapia
2024-07-02,100,160,Tilapia
2024-07-03,100,160,Tilapia
2024-07-04,100,160,Tilapia
2024-07-05,100,160,Tilapia
2024-07-06,100,160,Tilapia
2024-07-08,100,160,Tilapia
2024-07-09,100,160,Tilapia
2024-07-10,100,160,Tilapia
2024-07-11,100,160,Tilapia
2024-07-12,100,160,Tilapia
2024-07-13,100,160,Tilapia
2024-07-15,100,160,Tilapia
2024-07-16,100,160,Tilapia
2024-07-17,100,160,Tilapia
2024-07-18,100,160,Tilapia
2024-07-19,100,160,Tilapia
2024-07-20,105,160,Tilapia
2024-07-22,100,160,Tilapia
2024-07-23,100,160,Tilapia
2024-07-24,110,160,Tilapia
2024-07-25,120,160,Tilapia
2024-07-26,130,160,Tilapia
2024-07-27,105,160,Tilapia
2024-07-29,105,160,Tilapia
2024-07-30,105,160,Tilapia
2024-07-31,105,160,Tilapia
2024-08-01,105,160,Tilapia
2024-08-02,105,160,Tilapia
2024-08-03,110,160,Tilapia
2024-08-05,105,160,Tilapia
2024-08-06,105,160,Tilapia
2024-08-07,105,160,Tilapia
2024-08-08,105,160,Tilapia
2024-08-09,105,160,Tilapia
2024-08-10,105,160,Tilapia
2024-08-12,105,160,Tilapia
2024-08-13,110,160,Tilapia
2024-08-14,110,160,Tilapia
2024-08-15,110,160,Tilapia
2024-08-16,110,160,Tilapia
2024-08-17,110,160,Tilapia
2024-08-19,110,160,Tilapia
2024-08-20,110,160,Tilapia
2024-08-21,110,160,Tilapia
2024-08-22,110,160,Tilapia
2024-08-23,110,160,Tilapia
2024-08-24,120,160,Tilapia
2024-08-26,110,160,Tilapia
2024-08-27,110,160,Tilapia
2024-08-28,110,160,Tilapia
2024-08-29,110,160,Tilapia
2024-08-30,110,160,Tilapia
2024-08-31,110,160,Tilapia
2024-09-02,130,160,Tilapia
2024-09-03,125,160,Tilapia
2024-09-04,125,160,Tilapia
2024-09-05,125,160,Tilapia
2024-09-06,125,160,Tilapia
2024-09-07,110,170,Tilapia
2024-09-09,120,160,Tilapia
2024-09-10,130,160,Tilapia
2024-09-11,130,160,Tilapia
2024-09-12,130,160,Tilapia
2024-09-13,130,160,Tilapia
2024-09-14,100,160,Tilapia
2024-09-16,100,160,Tilapia
2024-09-17,100,170,Tilapia
2024-09-18,100,180,Tilapia
2024-09-19,110,170,Tilapia
2024-09-20,110,180,Tilapia
2024-09-21,110,180,Tilapia
2024-09-23,110,200,Tilapia
2024-09-24,110,200,Tilapia
2024-09-25,130,160,Tilapia
2024-09-26,125,160,Tilapia
2024-09-27,110,160,Tilapia
2024-09-28,110,160,Tilapia
2024-09-30,125,160,Tilapia
2024-10-01,125,160,Tilapia
2024-10-02,110,160,Tilapia
2024-10-03,125,160,Tilapia
2024-10-04,125,160,Tilapia
2024-10-05,130,160,Tilapia
2024-10-07,125,160,Tilapia
2024-10-08,110,170,Tilapia
2024-10-09,115,170,Tilapia
2024-10-10,115,170,Tilapia
2024-10-11,110,180,Tilapia
2024-10-12,110,180,Tilapia
2024-10-14,110,180,Tilapia
2024-10-15,110,180,Tilapia
2024-10-16,115,170,Tilapia
2024-10-17,110,180,Tilapia
2024-10-18,115,170,Tilapia
2024-10-19,110,180,Tilapia
2024-10-21,110,180,Tilapia
2024-10-22,130,160,Tilapia
2024-10-23,125,160,Tilapia
2024-10-24,110,180,Tilapia
2024-10-25,125,160,Tilapia
2024-10-26,120,170,Tilapia
2024-10-28,110,180,Tilapia
2024-10-29,110,180,Tilapia
2024-10-30,110,180,Tilapia
2024-10-31,110,180,Tilapia
2024-11-02,120,190,Tilapia
2024-11-04,110,190,Tilapia
2024-11-05,110,180,Tilapia
