Date,Low,High,Commodity
2023-05-17,50,100,Eggplant
2023-05-18,50,100,Eggplant
2023-05-19,50,100,Eggplant
2023-05-22,40,100,Eggplant
2023-05-23,50,100,Eggplant
2023-05-24,40,90,Eggplant
2023-05-25,40,90,Eggplant
2023-05-26,40,90,Eggplant
2023-05-29,50,90,Eggplant
2023-05-30,50,90,Eggplant
2023-05-31,50,90,Eggplant
2023-06-01,50,90,Eggplant
2023-06-02,45,90,Eggplant
2023-06-05,75,100,Eggplant
2023-06-06,65,100,Eggplant
2023-06-07,50,100,Eggplant
2023-06-08,60,100,Eggplant
2023-06-09,60,100,Eggplant
2023-06-12,60,120,Eggplant
2023-06-13,60,120,Eggplant
2023-06-14,60,120,Eggplant
2023-06-15,50,110,Eggplant
2023-06-16,50,100,Eggplant
2023-06-19,70,100,Eggplant
2023-06-20,70,100,Eggplant
2023-06-21,60,100,Eggplant
2023-06-22,70,100,Eggplant
2023-06-23,70,100,Eggplant
2023-06-26,60,110,Eggplant
2023-06-27,60,110,Eggplant
2023-06-28,60,120,Eggplant
2023-06-29,60,120,Eggplant
2023-06-30,60,120,Eggplant
2023-07-03,70,120,Eggplant
2023-07-04,60,120,Eggplant
2023-07-05,60,120,Eggplant
2023-07-06,60,120,Eggplant
2023-07-07,60,120,Eggplant
2023-07-10,60,120,Eggplant
2023-07-11,60,120,Eggplant
2023-07-12,60,100,Eggplant
2023-07-13,60,100,Eggplant
2023-07-14,50,120,Eggplant
2023-07-17,60,110,Eggplant
2023-07-18,60,110,Eggplant
2023-07-19,60,110,Eggplant
2023-07-20,60,120,Eggplant
2023-07-21,60,110,Eggplant
2023-07-24,60,120,Eggplant
2023-07-25,70,120,Eggplant
2023-07-26,50,120,Eggplant
2023-07-27,60,100,Eggplant
2023-07-28,70,120,Eggplant
2023-07-31,80,150,Eggplant
2023-08-01,90,160,Eggplant
2023-08-02,100,150,Eggplant
2023-08-03,100,150,Eggplant
2023-08-04,100,150,Eggplant
2023-08-07,100,150,Eggplant
2023-08-08,100,150,Eggplant
2023-08-09,100,150,Eggplant
2023-08-10,100,150,Eggplant
2023-08-11,100,150,Eggplant
2023-08-14,100,170,Eggplant
2023-08-15,100,150,Eggplant
2023-08-16,100,150,Eggplant
2023-08-17,100,150,Eggplant
2023-08-18,100,160,Eggplant
2023-08-21,80,170,Eggplant
2023-08-22,80,150,Eggplant
2023-08-23,80,140,Eggplant
2023-08-24,70,140,Eggplant
2023-08-25,60,140,Eggplant
2023-08-28,50,130,Eggplant
2023-08-29,60,120,Eggplant
2023-08-30,50,120,Eggplant
2023-08-31,55,120,Eggplant
2023-09-01,50,120,Eggplant
2023-09-04,60,120,Eggplant
2023-09-05,60,120,Eggplant
2023-09-06,50,120,Eggplant
2023-09-07,70,120,Eggplant
2023-09-08,70,120,Eggplant
2023-09-11,80,150,Eggplant
2023-09-12,100,150,Eggplant
2023-09-13,80,150,Eggplant
2023-09-14,100,150,Eggplant
2023-09-15,100,150,Eggplant
2023-09-18,100,180,Eggplant
2023-09-19,100,160,Eggplant
2023-09-20,100,180,Eggplant
2023-09-21,100,180,Eggplant
2023-09-22,100,170,Eggplant
2023-09-25,60,140,Eggplant
2023-09-26,70,140,Eggplant
2023-09-27,70,130,Eggplant
2023-09-28,70,130,Eggplant
2023-09-29,70,130,Eggplant
2023-10-02,60,130,Eggplant
2023-10-03,50,120,Eggplant
2023-10-04,70,120,Eggplant
2023-10-05,60,120,Eggplant
2023-10-06,60,120,Eggplant
2023-10-09,60,120,Eggplant
2023-10-10,60,120,Eggplant
2023-10-11,60,120,Eggplant
2023-10-12,60,120,Eggplant
2023-10-13,60,120,Eggplant
2023-10-16,60,120,Eggplant
2023-10-17,60,120,Eggplant
2023-10-18,60,120,Eggplant
2023-10-19,60,120,Eggplant
2023-10-20,60,120,Eggplant
2023-10-23,60,80,Eggplant
2023-10-24,60,120,Eggplant
2023-10-25,60,110,Eggplant
2023-10-26,60,110,Eggplant
2023-10-27,60,110,Eggplant
2023-10-30,60,100,Eggplant
2023-10-31,60,100,Eggplant
2023-11-02,60,120,Eggplant
2023-11-03,60,120,Eggplant
2023-11-06,60,150,Eggplant
2023-11-07,60,140,Eggplant
2023-11-08,70,130,Eggplant
2023-11-09,70,140,Eggplant
2023-11-10,80,140,Eggplant
2023-11-13,80,150,Eggplant
2023-11-14,80,150,Eggplant
2023-11-15,70,150,Eggplant
2023-11-16,70,140,Eggplant
2023-11-17,70,150,Eggplant
2023-11-20,80,150,Eggplant
2023-11-21,80,150,Eggplant
2023-11-22,90,140,Eggplant
2023-11-23,70,140,Eggplant
2023-11-24,70,140,Eggplant
2023-11-27,70,140,Eggplant
2023-11-28,70,140,Eggplant
2023-11-29,80,140,Eggplant
2023-11-30,80,140,Eggplant
2023-12-01,80,140,Eggplant
2023-12-04,80,140,Eggplant
2023-12-05,70,140,Eggplant
2023-12-06,70,140,Eggplant
2023-12-07,70,130,Eggplant
2023-12-08,70,130,Eggplant
2023-12-11,75,140,Eggplant
2023-12-12,75,130,Eggplant
2023-12-13,60,120,Eggplant
2023-12-14,75,140,Eggplant
2023-12-15,70,140,Eggplant
2023-12-18,75,120,Eggplant
2023-12-19,50,140,Eggplant
2023-12-20,75,140,Eggplant
2023-12-21,75,140,Eggplant
2023-12-22,80,140,Eggplant
2023-12-26,40,140,Eggplant
2023-12-27,70,140,Eggplant
2023-12-28,60,140,Eggplant
2023-12-29,60,140,Eggplant
2024-01-02,70,150,Eggplant
2024-01-03,70,130,Eggplant
2024-01-04,70,120,Eggplant
2024-01-05,80,140,Eggplant
2024-01-08,80,140,Eggplant
2024-01-09,80,140,Eggplant
2024-01-10,50,150,Eggplant
2024-01-11,100,160,Eggplant
2024-01-12,110,140,Eggplant
2024-01-15,105,140,Eggplant
2024-01-16,90,140,Eggplant
2024-01-17,100,130,Eggplant
2024-01-18,90,150,Eggplant
2024-01-19,80,150,Eggplant
2024-01-22,100,130,Eggplant
2024-01-23,100,130,Eggplant
2024-01-24,80,140,Eggplant
2024-01-25,80,140,Eggplant
2024-01-26,80,140,Eggplant
2024-01-29,80,140,Eggplant
2024-01-30,80,110,Eggplant
2024-01-31,75,110,Eggplant
2024-02-01,80,120,Eggplant
2024-02-02,70,120,Eggplant
2024-02-05,60,130,Eggplant
2024-02-06,70,120,Eggplant
2024-02-07,70,100,Eggplant
2024-02-08,70,100,Eggplant
2024-02-09,70,100,Eggplant
2024-02-12,65,100,Eggplant
2024-02-13,70,100,Eggplant
2024-02-14,50,120,Eggplant
2024-02-15,50,100,Eggplant
2024-02-16,50,100,Eggplant
2024-02-19,50,120,Eggplant
2024-02-20,60,120,Eggplant
2024-02-21,50,120,Eggplant
2024-02-22,60,120,Eggplant
2024-02-23,60,120,Eggplant
2024-02-26,50,120,Eggplant
2024-02-27,50,120,Eggplant
2024-02-28,60,120,Eggplant
2024-02-29,60,100,Eggplant
2024-03-01,60,95,Eggplant
2024-03-04,50,120,Eggplant
2024-03-05,60,120,Eggplant
2024-03-06,70,100,Eggplant
2024-03-07,70,100,Eggplant
2024-03-08,70,105,Eggplant
2024-03-11,70,100,Eggplant
2024-03-12,65,100,Eggplant
2024-03-13,65,100,Eggplant
2024-03-14,65,100,Eggplant
2024-03-15,65,100,Eggplant
2024-03-18,70,100,Eggplant
2024-03-19,70,100,Eggplant
2024-03-20,70,100,Eggplant
2024-03-21,70,100,Eggplant
2024-03-22,70,105,Eggplant
2024-03-25,70,105,Eggplant
2024-03-26,70,105,Eggplant
2024-03-27,70,100,Eggplant
2024-04-01,80,115,Eggplant
2024-04-02,80,110,Eggplant
2024-04-03,75,110,Eggplant
2024-04-04,80,110,Eggplant
2024-04-05,50,120,Eggplant
2024-04-08,50,120,Eggplant
2024-04-11,65,100,Eggplant
2024-04-12,65,100,Eggplant
2024-04-15,70,100,Eggplant
2024-04-16,50,120,Eggplant
2024-04-17,50,120,Eggplant
2024-04-18,50,120,Eggplant
2024-04-19,50,120,Eggplant
2024-04-20,50,120,Eggplant
2024-04-22,50,120,Eggplant
2024-04-23,50,120,Eggplant
2024-04-24,50,120,Eggplant
2024-04-25,50,120,Eggplant
2024-04-26,50,120,Eggplant
2024-04-27,70,100,Eggplant
2024-04-29,70,100,Eggplant
2024-04-30,50,110,Eggplant
2024-05-01,60,100,Eggplant
2024-05-02,60,120,Eggplant
2024-05-03,65,100,Eggplant
2024-05-04,65,100,Eggplant
2024-05-06,60,120,Eggplant
2024-05-07,60,120,Eggplant
2024-05-08,50,120,Eggplant
2024-05-09,50,120,Eggplant
2024-05-10,60,120,Eggplant
2024-05-11,70,120,Eggplant
2024-05-13,60,120,Eggplant
2024-05-14,60,120,Eggplant
2024-05-15,60,120,Eggplant
2024-05-16,60,120,Eggplant
2024-05-17,60,120,Eggplant
2024-05-18,70,120,Eggplant
2024-05-20,60,130,Eggplant
2024-05-21,60,130,Eggplant
2024-05-22,60,130,Eggplant
2024-05-23,55,130,Eggplant
2024-05-24,55,130,Eggplant
2024-05-25,55,130,Eggplant
2024-05-27,55,120,Eggplant
2024-05-28,60,120,Eggplant
2024-05-29,60,120,Eggplant
2024-05-30,60,120,Eggplant
2024-05-31,60,120,Eggplant
2024-06-01,50,120,Eggplant
2024-06-03,60,120,Eggplant
2024-06-04,55,120,Eggplant
2024-06-05,55,120,Eggplant
2024-06-06,55,130,Eggplant
2024-06-07,55,130,Eggplant
2024-06-08,60,120,Eggplant
2024-06-10,50,120,Eggplant
2024-06-11,60,120,Eggplant
2024-06-12,60,120,Eggplant
2024-06-13,50,120,Eggplant
2024-06-14,50,120,Eggplant
2024-06-15,50,120,Eggplant
2024-06-17,75,110,Eggplant
2024-06-18,80,110,Eggplant
2024-06-19,50,120,Eggplant
2024-06-20,50,130,Eggplant
2024-06-21,50,120,Eggplant
2024-06-22,50,120,Eggplant
2024-06-24,50,120,Eggplant
2024-06-25,50,120,Eggplant
2024-06-26,50,120,Eggplant
2024-06-27,50,120,Eggplant
2024-06-28,60,120,Eggplant
2024-06-29,60,120,Eggplant
2024-07-01,60,120,Eggplant
2024-07-02,50,120,Eggplant
2024-07-03,50,120,Eggplant
2024-07-04,50,120,Eggplant
2024-07-05,50,120,Eggplant
2024-07-06,50,120,Eggplant
2024-07-08,60,120,Eggplant
2024-07-09,60,120,Eggplant
2024-07-10,80,115,Eggplant
2024-07-11,80,115,Eggplant
2024-07-12,60,140,Eggplant
2024-07-13,60,130,Eggplant
2024-07-15,70,140,Eggplant
2024-07-16,70,140,Eggplant
2024-07-17,75,140,Eggplant
2024-07-18,70,140,Eggplant
2024-07-19,70,140,Eggplant
2024-07-20,80,150,Eggplant
2024-07-22,75,150,Eggplant
2024-07-23,75,140,Eggplant
2024-07-24,80,130,Eggplant
2024-07-25,90,140,Eggplant
2024-07-26,80,150,Eggplant
2024-07-27,110,140,Eggplant
2024-07-29,90,170,Eggplant
2024-07-30,100,180,Eggplant
2024-07-31,100,180,Eggplant
2024-08-01,100,160,Eggplant
2024-08-02,90,160,Eggplant
2024-08-03,90,160,Eggplant
2024-08-05,100,160,Eggplant
2024-08-06,100,160,Eggplant
2024-08-07,100,160,Eggplant
2024-08-08,100,160,Eggplant
2024-08-09,130,160,Eggplant
2024-08-10,120,180,Eggplant
2024-08-12,110,180,Eggplant
2024-08-13,110,180,Eggplant
2024-08-14,110,180,Eggplant
2024-08-15,100,160,Eggplant
2024-08-16,90,160,Eggplant
2024-08-17,90,160,Eggplant
2024-08-19,70,150,Eggplant
2024-08-20,70,150,Eggplant
2024-08-21,70,150,Eggplant
2024-08-22,50,130,Eggplant
2024-08-23,50,130,Eggplant
2024-08-24,50,120,Eggplant
2024-08-26,70,100,Eggplant
2024-08-27,40,120,Eggplant
2024-08-28,50,120,Eggplant
2024-08-29,60,90,Eggplant
2024-08-30,60,90,Eggplant
2024-08-31,50,100,Eggplant
2024-09-02,60,90,Eggplant
2024-09-03,60,90,Eggplant
2024-09-04,60,90,Eggplant
2024-09-05,40,100,Eggplant
2024-09-06,60,90,Eggplant
2024-09-07,60,90,Eggplant
2024-09-09,70,120,Eggplant
2024-09-10,70,140,Eggplant
2024-09-11,70,150,Eggplant
2024-09-12,70,140,Eggplant
2024-09-13,70,140,Eggplant
2024-09-14,70,140,Eggplant
2024-09-16,70,160,Eggplant
2024-09-17,90,160,Eggplant
2024-09-18,100,160,Eggplant
2024-09-19,100,170,Eggplant
2024-09-20,110,180,Eggplant
2024-09-21,140,170,Eggplant
2024-09-23,110,220,Eggplant
2024-09-24,110,220,Eggplant
2024-09-25,130,200,Eggplant
2024-09-26,110,220,Eggplant
2024-09-27,110,220,Eggplant
2024-09-28,120,200,Eggplant
2024-09-30,100,180,Eggplant
2024-10-01,100,180,Eggplant
2024-10-02,90,160,Eggplant
2024-10-03,90,160,Eggplant
2024-10-04,100,170,Eggplant
2024-10-05,100,160,Eggplant
2024-10-07,100,180,Eggplant
2024-10-08,100,170,Eggplant
2024-10-09,90,170,Eggplant
2024-10-10,90,170,Eggplant
2024-10-11,60,150,Eggplant
2024-10-12,100,130,Eggplant
2024-10-14,60,140,Eggplant
2024-10-15,50,130,Eggplant
2024-10-16,50,130,Eggplant
2024-10-17,50,130,Eggplant
2024-10-18,50,130,Eggplant
2024-10-19,50,130,Eggplant
2024-10-21,40,120,Eggplant
2024-10-22,40,120,Eggplant
2024-10-23,60,90,Eggplant
2024-10-24,40,120,Eggplant
2024-10-25,50,120,Eggplant
2024-10-26,60,120,Eggplant
2024-10-28,80,140,Eggplant
2024-10-29,80,140,Eggplant
2024-10-30,90,160,Eggplant
2024-10-31,110,130,Eggplant
2024-11-02,100,160,Eggplant
2024-11-04,90,160,Eggplant
2024-11-05,100,160,Eggplant
